batter	O
into	O
an	O
ungreased	O
tube	O
pan	O
.	O
 
bake	PROC
at	O
350	O
degrees	O
f	O
(	O
175	O
degrees	O
c	O
)	O
for	O
1	O
hour	O
.	O
 
cool	PROC
.	O
 
heat	PROC
oil	O
in	O
a	O
pan	O
.	O
 
using	O
low	PROC
heat	PROC
,	O
stir-fry	PROC
garlic	O
,	O
then	O
onion	O
,	O
until	PROC
a	O
bit	O
transparent	PROC
.	O
 
add	PROC
pieces	O
of	O
chicken	O
.	O
 
flip	PROC
the	O
chicken	O
after	O
a	O
minute	O
or	O
two	O
.	O
 
add	PROC
paprika	O
,	O
then	O
mushrooms	O
.	O
 
add	PROC
condiments	O
,	O
then	O
yogurt	O
.	O
 
continue	PROC
stirring	PROC
until	PROC
done	PROC
.	O
 
enjoy	O
with	O
warm	O
rice	O
.	O
 
1	O
 
preheat	PROC
the	O
oven	O
to	O
375	O
degrees	O
f.	O
in	O
a	O
medium	O
bowl	O
,	O
mix	PROC
together	O
flour	O
,	O
baking	O
powder	O
,	O
oregano	O
,	O
thyme	O
,	O
rosemary	O
,	O
salt	O
and	O
red	O
pepper	O
flakes	O
.	O
 
2	O
 
whisk	PROC
in	O
milk	O
and	O
eggs	O
.	O
 
stir	PROC
in	O
mozzarella	O
and	O
parmesan	O
cheese	O
.	O
 
3	O
 
grease	PROC
a	O
24-cup	O
mini	O
muffin	O
pan	O
.	O
 
wrap	PROC
prosciutto	O
slices	O
around	O
the	O
outside	O
of	O
the	O
cup	O
.	O
 
pour	PROC
batter	O
evenly	O
into	O
each	O
cup	O
.	O
 
bake	PROC
for	O
20	O
to	O
25	O
minutes	O
.	O
 
4	O
 
serve	PROC
warm	O
or	O
let	PROC
them	O
cool	PROC
and	O
refrigerator	O
or	O
freeze	PROC
till	O
your	O
ready	O
to	O
eat	O
them	O
.	O
 
then	O
just	O
reheat	PROC
by	O
placing	O
in	O
a	O
325	O
degrees	O
f	O
oven	O
for	O
10	O
minutes	O
or	O
a	O
toaster	O
oven	O
.	O
 
place	PROC
a	O
warmed	O
bowl	O
of	O
pizza	O
sauce	O
or/and	O
an	O
untraditional	O
bowl	O
of	O
hot	O
sauce	O
out	O
for	O
dipping	O
.	O
 
(	O
recipe	O
inspired	O
by	O
rachel	O
rays	O
pepperoni	O
pizza	O
muffins	O
.	O
)	O
 
in	O
a	O
medium	O
bowl	O
mix	PROC
butter	O
and	O
sugar	O
until	PROC
creamy	PROC
.	O
 
blend	PROC
in	O
each	O
egg	O
separately	O
.	O
 
mix	PROC
at	O
least	O
2	O
minutes	O
.	O
 
add	PROC
lemon	O
juice	O
,	O
lemon	O
zest	O
,	O
sour	O
cream	O
and	O
poppy	O
seeds	O
.	O
 
mix	PROC
another	O
2	O
minutes	O
.	O
 
into	O
a	O
separate	O
bowl	O
sift	PROC
(	O
very	O
important	O
)	O
flour	O
,	O
baking	O
powder	O
,	O
and	O
salt	O
.	O
 
gently	PROC
blend	PROC
flour	O
mixture	O
a	O
little	O
at	O
a	O
time	O
into	O
the	O
batter	O
mixture	O
.	O
 
blend	PROC
well	PROC
.	O
 
pour	PROC
into	O
a	O
greased	O
loaf	O
pan	O
or	O
bundt	O
cake	O
pan	O
.	O
 
bake	PROC
at	O
350	O
degrees	O
f	O
or	O
180	O
degrees	O
celsius	O
.	O
 
takes	O
60	O
minutes	O
in	O
loaf	O
pan	O
.	O
 
if	O
using	O
bundt	O
cake	O
pan	O
check	PROC
for	O
doneness	O
at	O
45	O
minutes	O
.	O
 
bake	PROC
bacon	O
in	O
400	O
degree	O
oven	O
for	O
22	O
minutes	O
,	O
until	PROC
brown	PROC
&	PROC
crisp	PROC
.	O
 
drain	PROC
well	PROC
.	O
 
crumble	PROC
.	O
 
increase	PROC
oven	O
temperature	PROC
to	O
450	O
degrees	O
.	O
 
cut	PROC
potatoes	O
into	O
1/4	O
inch	O
slices	O
.	O
 
put	PROC
in	O
bowl	O
or	O
gallon	O
ziploc	O
bag	O
.	O
 
add	PROC
oil	O
,	O
garlic	O
salt	O
,	O
&	O
pepper	O
.	O
 
stir	PROC
or	PROC
shake	PROC
until	PROC
well	PROC
coated	PROC
.	O
 
arrange	PROC
potatoes	O
in	O
single	O
layer	O
on	O
baking	O
sheets	O
.	O
 
bake	PROC
for	O
20	O
minutes	O
or	O
until	PROC
lightly	PROC
browned	PROC
.	O
 
brush	PROC
with	O
barbecue	O
sauce	O
.	O
 
mix	PROC
bacon	O
,	O
cheese	O
,	O
&	O
parsley	O
in	O
bowl	O
.	O
 
add	PROC
some	O
of	O
mixture	O
on	O
top	O
of	O
each	O
slice	O
.	O
 
bake	PROC
until	O
cheese	O
melts	O
,	O
about	O
5	O
minutes	O
.	O
 
then	O
serve	PROC
.	O
 
preheat	PROC
oven	O
to	O
350	O
 
in	O
a	O
mixing	O
bowl	O
,	O
mix	PROC
drained	O
yams	O
and	O
butter	O
together	O
with	O
electric	O
mixer	O
on	O
medium	O
,	O
scraping	PROC
sides	O
regularly	O
,	O
for	O
about	O
three	O
minutes	O
or	O
until	PROC
creamy/whipped	PROC
.	O
 
add	PROC
seasonings	O
list	O
and	O
mix	PROC
thoroughly	O
.	O
 
fold	PROC
in	O
chopped	O
walnut	O
pieces	O
.	O
 
spread	PROC
the	O
mix	O
evenly	O
into	O
a	O
lightly	O
greased	O
8x8	O
baking	O
dish	O
.	O
 
place	PROC
in	O
the	O
oven	O
and	O
let	O
bake	PROC
for	O
20	O
minutes	O
.	O
 
pull	PROC
out	PROC
casserole	O
and	O
add	PROC
single	O
layer	O
of	O
mini-marshmallows	O
evenly	O
across	O
the	O
top	O
.	O
 
return	PROC
to	O
oven	O
and	O
cook	PROC
for	O
an	O
additional	O
10	O
to	O
15	O
minutes	O
,	O
until	O
marshmallow	O
top	PROC
starts	O
to	O
brown	PROC
.	O
 
remove	PROC
and	O
let	PROC
sit	PROC
for	O
10	O
minutes	O
to	O
firm	O
up	O
.	O
 
enjoy	O
!	O
 
prepare	PROC
kraft	O
dinners	O
in	O
large	O
saucepan	O
as	O
directed	O
on	O
package	O
.	O
 
add	PROC
next	O
4	O
ingredients	O
 
mix	PROC
lightly	PROC
.	O
 
top	PROC
with	O
onions	O
.	O
 
mix	PROC
equal	O
parts	O
borax	O
and	O
baking	O
soda	O
,	O
in	O
an	O
empty	O
canister	O
.	O
 
add	PROC
2	O
tablespoons	O
per	O
load	O
.	O
 
(	O
increase	O
proportion	O
of	O
soda	O
for	O
hard	O
water	O
)	O
use	O
vinegar	O
in	O
the	O
rinse	PROC
cycle	O
.	O
 
pour	PROC
milk	O
into	O
a	O
medium	O
bowl	O
.	O
 
add	PROC
pudding	O
mix	O
and	O
whisk	PROC
until	PROC
thoroughly	PROC
combined	PROC
.	O
 
allow	PROC
to	PROC
sit	PROC
10	O
minutes	O
.	O
 
fold	PROC
whipped	O
topping	O
into	O
pudding	O
.	O
 
pour	PROC
mixture	O
into	O
graham	O
cracker	O
crust	O
.	O
 
chill	PROC
before	O
serving	O
.	O
 
begin	PROC
heating	PROC
a	O
large	O
pot	O
of	O
water	O
for	O
the	O
pasta	O
.	O
 
meanwhile	O
,	O
combine	PROC
2	O
tablespoons	O
of	O
the	O
olive	O
oil	O
and	O
the	O
sliced	O
garlic	O
over	O
medium-low	PROC
heat	PROC
in	O
a	O
medium	O
saucepan	O
or	O
skillet	O
.	O
 
cook	PROC
,	O
stirring	PROC
often	PROC
,	O
until	PROC
the	O
garlic	O
turns	O
golden	PROC
,	O
about	O
two	O
minutes	O
.	O
 
do	O
not	O
let	O
it	O
take	O
on	O
any	O
more	O
color	O
than	O
this	O
.	O
 
remove	PROC
the	O
garlic	O
slices	O
with	O
a	O
slotted	O
spoon	O
and	O
discard	O
,	O
then	O
add	PROC
the	O
bread	O
crumbs	O
to	O
the	O
pan	O
.	O
 
turn	O
the	O
heat	PROC
to	O
medium	PROC
,	O
and	O
cook	PROC
,	O
stirring	PROC
,	O
until	PROC
the	O
bread	O
crumbs	O
are	O
crisp	PROC
.	O
 
remove	PROC
from	O
the	O
heat	PROC
,	O
and	O
set	O
aside	PROC
.	O
 
return	O
the	O
pan	O
to	O
medium	PROC
heat	PROC
,	O
and	O
add	PROC
the	O
remaining	O
olive	O
oil	O
,	O
the	O
red	O
pepper	O
flakes	O
and	O
the	O
minced	O
garlic	O
.	O
 
cook	PROC
for	O
about	O
30	O
seconds	O
until	PROC
the	O
garlic	O
smells	O
fragrant	PROC
,	O
and	O
add	PROC
the	O
tomatoes	O
,	O
capers	O
and	O
olives	O
.	O
 
bring	PROC
to	PROC
a	PROC
simmer	PROC
,	O
and	PROC
simmer	PROC
until	PROC
the	O
tomatoes	O
have	O
cooked	PROC
down	O
and	PROC
smell	O
fragrant	PROC
,	O
15	O
to	PROC
20	O
minutes	O
.	O
 
season	PROC
with	O
salt	O
and	O
pepper	O
.	O
 
when	O
the	O
water	O
comes	O
to	O
a	O
boil	PROC
,	O
salt	PROC
generously	O
and	O
add	PROC
the	O
spaghetti	O
.	O
 
cook	PROC
al	PROC
dente	PROC
,	O
following	O
the	O
cooking	O
recommendations	O
on	O
the	O
package	O
but	O
checking	O
about	O
a	O
minute	O
before	O
the	O
suggested	O
time	O
.	O
 
drain	PROC
,	O
and	O
toss	PROC
with	O
the	O
tomato	O
sauce	O
.	O
 
sprinkle	PROC
the	O
bread	O
crumbs	O
and	O
parsley	O
on	O
top	O
,	O
toss	PROC
again	O
briefly	O
and	O
serve	PROC
,	O
passing	O
the	O
parmesan	O
at	O
the	O
table	O
.	O
 
preheat	PROC
the	O
oven	O
to	O
375	O
degrees	O
f.	O
grease	PROC
a	O
2-quart	O
baking	O
dish	O
.	O
 
cook	PROC
the	O
pasta	O
in	O
a	O
large	O
pot	O
of	O
salted	O
water	O
according	O
to	O
package	O
directions	O
.	O
 
in	O
the	O
last	O
minute	O
or	O
two	O
of	O
cooking	O
,	O
add	PROC
the	O
broccoli	O
and	O
cook	PROC
until	PROC
the	O
pasta	O
is	O
done	O
and	O
the	O
broccoli	O
is	O
bright	O
green	O
.	O
 
drain	PROC
and	O
set	PROC
aside	PROC
.	O
 
meanwhile	O
,	O
heat	PROC
the	O
olive	O
oil	O
in	O
a	O
medium	O
saucepan	O
over	O
medium-high	PROC
heat	PROC
.	O
 
add	PROC
the	O
garlic	O
and	PROC
onion	O
and	PROC
cook	PROC
until	PROC
softened	PROC
and	PROC
fragrant	PROC
,	O
stirring	PROC
often	PROC
,	O
1	O
to	O
3	O
minutes	O
.	O
 
sprinkle	PROC
with	O
flour	O
and	O
cook	O
,	O
stirring	PROC
almost	O
constantly	PROC
,	O
until	PROC
the	O
flour	O
is	O
lightly	O
toasted	PROC
(	O
it	O
should	O
smell	O
like	O
baked	O
pie	O
crust	O
)	O
.	O
 
slowly	PROC
add	PROC
the	O
chicken	O
broth	O
,	O
whisking	PROC
to	O
combine	O
,	O
until	PROC
smooth	PROC
.	O
 
whisk	PROC
in	O
the	O
milk	O
and	O
bring	PROC
the	O
mixture	O
to	PROC
a	PROC
simmer	PROC
,	O
stirring	PROC
often	PROC
,	O
until	PROC
slightly	O
thickened	PROC
.	O
 
remove	PROC
from	O
heat	PROC
and	O
stir	PROC
in	O
parmesan	O
cheese	O
,	O
salt	O
,	O
pepper	O
,	O
chicken	O
,	O
and	O
the	O
drained	O
pasta	O
and	O
broccoli	O
.	O
 
transfer	PROC
the	O
mixture	O
to	O
the	O
prepared	O
baking	O
dish	O
.	O
 
sprinkle	PROC
with	O
the	O
mozzarella	O
.	O
 
bake	PROC
until	PROC
the	O
pasta	O
is	O
heated	O
through	O
and	O
the	O
cheese	O
is	O
melted	PROC
and	O
just	O
barely	O
starts	O
to	O
turn	O
golden	O
,	O
20	O
to	O
25	O
minutes	O
.	O
 
serve	PROC
immediately	O
.	O
 
in	O
a	O
stockpot	O
or	O
5-quart	O
dutch	O
oven	O
,	O
heat	PROC
the	O
oil	O
over	O
moderate	PROC
heat	PROC
.	O
 
add	PROC
the	O
onion	O
,	O
green	O
pepper	O
,	O
and	O
garlic	O
.	O
 
saute	PROC
until	PROC
soft	PROC
.	O
 
stir	PROC
in	O
tomatoes	O
and	O
juice	O
,	O
chicken	O
stock	O
,	O
water	O
,	O
rice	O
,	O
and	O
basil	O
.	O
 
bring	PROC
to	PROC
a	PROC
boil	PROC
.	O
 
simmer	PROC
gently	O
,	O
covered	PROC
,	O
for	O
10	O
minutes	O
.	O
 
add	PROC
carrots	O
and	O
cook	O
about	O
5	O
minutes	O
.	O
 
add	PROC
chicken	O
,	O
green	O
beans	O
,	O
and	O
olives	O
.	O
 
cook	PROC
,	O
uncovered	O
,	O
for	O
5	O
minutes	O
until	PROC
chicken	O
is	O
cooked	PROC
through	PROC
.	O
 
add	PROC
black	O
pepper	O
.	O
 
combine	PROC
the	O
first	O
five	O
ingredients	O
in	O
large	O
serving	O
bowl	O
and	O
toss	PROC
lightly	O
.	O
 
in	O
small	O
bowl	O
combine	PROC
remaining	O
ingredients	O
for	O
dressing	O
and	O
stir	PROC
until	PROC
honey	O
has	O
dissolved	PROC
.	O
 
can	O
pour	PROC
over	O
entire	O
salad	O
or	O
serve	O
on	O
the	O
side	O
and	O
apply	PROC
to	O
each	O
individual	O
salad	O
bowl	O
.	O
 
if	O
you	O
want	O
to	O
wilt	O
the	O
spinach	O
a	O
little	O
,	O
you	O
can	O
warm	O
the	O
dressing	O
up	O
before	O
adding	O
it	O
to	O
the	O
salad	O
.	O
 
garnish	PROC
with	O
additional	O
shaved	O
asiago	O
cheese	O
.	O
 
pop	PROC
stems	O
from	O
mushrooms	O
.	O
 
chop	PROC
and	O
add	PROC
to	O
mixing	O
bowl	O
.	O
 
add	PROC
uncooked	O
sausage	O
,	O
bread	O
crumbs	O
,	O
sherry	O
,	O
and	O
cheeses	O
.	O
 
mix	PROC
mixture	O
with	O
your	O
hands	O
until	PROC
well	PROC
combined	PROC
.	O
 
fill	PROC
each	O
mushroom	O
with	O
stuffing	O
.	O
 
you	O
want	O
stuffing	O
to	O
pile	O
on	O
top	O
of	O
mushroom	O
.	O
 
place	PROC
on	O
a	O
baking	O
sheet	O
.	O
 
bake	PROC
45-60	O
minutes	O
in	O
a	O
350	O
degrees	O
f	O
oven	O
.	O
 
serve	PROC
while	O
still	O
warm	O
.	O
 
your	O
going	O
to	O
need	O
a	O
heat	O
safe	O
bowl	O
that	O
will	O
fit	O
pretty	O
snugly	O
in	O
a	O
pot	O
.	O
 
check	O
out	O
the	O
picture	O
.	O
 
put	PROC
enough	O
water	O
in	O
the	O
pot	O
that	O
it	O
about	O
touches	O
the	O
bowl	O
nested	O
inside	O
.	O
 
add	PROC
chocolate	O
to	O
the	O
bowl	O
and	O
cover	PROC
it	O
in	O
plastic	O
wrap	O
.	O
 
bring	PROC
the	O
water	O
to	PROC
a	PROC
boil	PROC
,	O
then	O
turn	O
it	O
down	O
around	O
medium-low	PROC
.	O
 
leave	PROC
it	O
alone	O
until	PROC
your	O
chocolate	O
is	O
melted	PROC
.	O
 
in	O
a	O
small	O
bowl	O
,	O
stir	PROC
together	O
protein	O
powder	O
,	O
coconut	O
sugar	O
and	O
cinnamon	O
.	O
 
slowly	PROC
add	PROC
water	O
,	O
adding	O
enough	O
until	PROC
it	O
makes	O
a	O
thick	O
but	O
still	O
spreadable	PROC
mixture	O
.	O
 
spread	PROC
2/3	O
of	O
the	O
mixture	O
into	O
the	O
bottom	O
of	O
a	O
cup	O
or	O
small	O
bowl	O
.	O
 
in	O
a	O
separate	O
small	O
bowl	O
,	O
whisk	PROC
together	O
oatmeal	O
,	O
milk	O
and	O
greek	O
yogurt	O
until	PROC
well	PROC
mixed	PROC
.	O
 
spoon	PROC
over	O
top	O
of	O
the	O
cinnamon	O
mixture	O
.	O
 
spread	PROC
,	O
or	O
drizzle	PROC
all	O
of	O
the	O
remaining	O
cinnamon	O
mixture	O
on	O
top	O
of	O
the	O
oats	O
and	O
refrigerate	PROC
for	O
at	O
least	O
6	O
hours	O
,	O
or	O
up	O
to	O
overnight	O
.	O
 
(	O
you	O
can	O
also	O
put	O
all	O
the	O
cinnamon	O
mixture	O
on	O
the	O
bottom	O
if	O
you	O
want	O
to	O
make	O
this	O
even	O
easier	O
!	O
)	O
 
in	O
the	O
morning	O
,	O
swirl	PROC
it	O
all	O
up	O
so	O
you	O
get	O
cinnamon	O
in	O
every	O
bite	O
,	O
and	O
devour	O
.	O
 
add	PROC
all	O
ingredients	O
to	O
the	O
workbowl	O
of	O
a	O
food	O
processor	O
(	O
see	O
note	O
below	O
)	O
fitted	O
with	O
a	O
metal	O
blade	O
.	O
 
pulse	PROC
until	PROC
everything	O
is	O
evenly	O
chopped	PROC
.	O
 
you	O
can	O
leave	O
it	O
more	O
coarse	O
for	O
spooning	O
on	O
top	O
of	O
things	O
or	O
grind	O
it	O
up	O
a	O
little	O
more	O
to	O
use	O
as	O
a	O
dip	O
or	O
sauce	O
.	O
 
it	O
is	O
a	O
matter	O
of	O
personal	O
preference	O
.	O
 
note	O
:	O
if	O
you	O
do	O
not	O
have	O
a	O
food	O
processor	O
,	O
dont	O
fret	O
!	O
 
finely	PROC
chop	PROC
your	O
herbs	O
and	O
sun-dried	O
tomatoes	O
then	O
add	PROC
all	O
of	O
the	O
ingredients	O
to	O
a	O
mixing	O
bowl	O
and	O
use	O
a	O
sturdy	O
spoon	O
to	O
smash	PROC
them	O
together	O
.	O
 
it	O
will	O
be	O
a	O
more	O
rustic	O
but	O
no	O
less	O
delicious	O
tapenade	O
!	O
 
fill	PROC
1	O
of	O
the	O
lettuce	O
sections	O
with	O
turkey	O
,	O
2	O
%	O
milk	O
singles	O
,	O
tomatoes	O
and	O
bacon	O
pieces	O
 
drizzle	PROC
with	O
dressing	O
.	O
 
cover	PROC
with	O
remaining	O
lettuce	O
section	O
to	O
form	O
sandwich	O
.	O
 
cut	PROC
crosswise	O
in	O
half	O
to	O
serve	O
.	O
 
scramble	PROC
egg	O
.	O
 
combine	PROC
the	O
scrambled	O
egg	O
with	O
rice	O
,	O
sesame	O
oil	O
,	O
and	O
soy	O
sauce	O
.	O
 
mix	PROC
until	PROC
everything	O
is	O
well-combined	PROC
.	O
 
you	O
can	O
adjust	PROC
soy	O
sauce	O
according	O
to	O
personal	O
taste	O
.	O
 
bring	PROC
water	O
,	O
soy	O
sauce	O
,	O
rice	O
wine	O
,	O
brown	O
sugar	O
,	O
ginger	O
,	O
white	O
parts	O
of	O
scallion	O
,	O
garlic	O
,	O
cilantro	O
stems	O
,	O
tangerine	O
peel	O
,	O
star	O
anise	O
,	O
and	O
red	O
pepper	O
flakes	O
to	O
a	PROC
boil	PROC
in	O
a	PROC
5-	O
to	O
6-quart	O
pot	O
,	O
then	O
reduce	O
heat	O
and	O
simmer	PROC
,	O
uncovered	PROC
,	O
10	O
minutes	O
.	O
 
add	PROC
short	O
ribs	O
and	O
gently	O
simmer	O
,	O
covered	O
,	O
turning	PROC
occasionally	PROC
,	O
until	PROC
meat	O
is	O
very	PROC
tender	PROC
but	O
not	O
falling	O
apart	O
,	O
2	O
1/4	O
to	O
2	O
1/2	O
hours	O
.	O
 
let	PROC
meat	O
stand	PROC
in	O
cooking	O
liquid	O
,	O
uncovered	O
,	O
1	O
hour	O
.	O
 
transfer	PROC
meat	O
to	O
a	O
cutting	O
board	O
with	O
tongs	O
and	O
discard	PROC
bones	O
and	O
membranes	O
,	O
then	O
cut	PROC
meat	O
across	O
the	O
grain	O
into	O
1/2-inch-thick	O
slices	O
.	O
 
3pour	O
beef	O
broth	O
through	O
a	O
cheesecloth-lined	O
sieve	O
into	O
a	O
bowl	O
and	O
discard	PROC
solids	O
.	O
 
skim	PROC
fat	O
from	O
cooking	O
liquid	O
and	O
transfer	PROC
liquid	O
to	O
a	O
3-quart	O
saucepan	O
.	O
 
add	PROC
chicken	O
broth	O
and	O
meat	O
and	O
reheat	PROC
soup	O
over	O
moderately	O
low	PROC
heat	PROC
.	O
 
meanwhile	O
,	O
cook	PROC
noodles	O
in	O
a	O
6-	O
to	O
8-quart	O
pot	O
of	O
(	O
unsalted	O
)	O
boiling	PROC
water	O
until	PROC
tender	PROC
,	O
about	O
7	O
minutes	O
(	O
14	O
to	O
15	O
minutes	O
for	O
linguine	O
)	O
.	O
 
drain	PROC
noodles	O
well	O
in	O
a	O
colander	O
and	O
divide	PROC
among	O
4	O
large	O
soup	O
bowls	O
.	O
 
ladle	PROC
broth	O
over	O
noodles	O
and	O
top	PROC
with	O
meat	O
,	O
scallion	O
greens	O
,	O
bean	O
sprouts	O
,	O
pickled	O
mustard	O
greens	O
,	O
cilantro	O
sprigs	O
,	O
and	O
red	O
chile	O
(	O
if	O
using	O
)	O
.	O
 
*	O
available	O
at	O
some	O
asian	O
markets	O
.	O
 
*	O
*	O
available	O
at	O
some	O
asian	O
markets	O
and	O
uwajimaya	O
(	O
800-889-1928	O
)	O
.	O
 
in	O
a	O
cast	O
iron	O
skillet	O
(	O
use	O
one	O
with	O
a	O
coveryoull	O
need	O
it	O
later	O
)	O
over	O
medium	PROC
heat	PROC
add	PROC
oil	O
,	O
onions	O
,	O
and	O
garlic	O
.	O
 
let	PROC
the	O
mixture	O
bloom	PROC
for	O
2	O
minutes	O
.	O
 
add	PROC
in	O
chicken	O
stock	O
,	O
diced	O
tomatoes	O
,	O
green	O
chilies	O
,	O
mushrooms	O
,	O
and	O
spices	O
(	O
pepper	O
through	O
garlic	O
salt	O
)	O
.	O
 
let	O
mixture	O
come	O
to	O
a	O
simmer	PROC
,	O
then	O
turn	O
heat	PROC
to	O
medium-low	PROC
and	O
cover	PROC
the	O
skillet	O
.	O
 
let	O
it	O
heat	PROC
for	O
about	O
20	O
minutes	O
.	O
 
meanwhile	O
broil	PROC
or	PROC
fry	PROC
the	O
bacon	O
.	O
 
i	O
like	O
to	O
line	O
a	O
rimmed	O
baking	O
sheet	O
with	O
foil	O
,	O
place	PROC
a	O
cooling	O
rack	O
over	O
the	O
foil	O
,	O
and	O
lay	PROC
bacon	O
down	O
on	O
the	O
rack	O
.	O
 
broil	PROC
bacon	O
for	O
5	O
minutes	O
per	O
side	O
,	O
until	PROC
crispy	PROC
and	PROC
browned	PROC
.	O
 
remove	PROC
from	O
oven	O
,	O
blot	PROC
bacon	O
with	O
paper	O
towels	O
,	O
and	O
chop	PROC
into	O
chunks	O
.	O
 
set	PROC
aside	PROC
to	O
keep	O
warm	O
.	O
 
taste	PROC
tomato	O
mixture	O
and	O
season	PROC
with	O
additional	O
salt	O
,	O
pepper	O
or	O
spices	O
if	O
needed	O
.	O
 
make	PROC
a	PROC
little	O
well	PROC
in	O
the	O
mixture	O
in	O
4	O
spots	O
,	O
crack	PROC
an	O
egg	O
into	O
each	O
well	PROC
,	O
and	O
cover	PROC
the	O
skillet	O
.	O
 
cook	PROC
over	O
medium	PROC
heat	PROC
about	O
10	O
minutes	O
or	O
until	PROC
whites	O
are	O
no	O
longer	O
runny	O
and	O
eggs	O
reach	O
your	O
desired	PROC
done-ness	PROC
.	O
 
garnish	PROC
with	O
parmesan	O
cheese	O
,	O
bacon	O
and	O
green	O
onions	O
,	O
and	O
serve	PROC
with	O
crusty	O
bread	O
.	O
 
enjoy	O
.	O
 
spray	PROC
non	O
stick	O
spray	PROC
or	O
grease	PROC
the	O
tins	O
going	O
to	O
be	O
used	O
place	O
a	O
pineapple	O
ring	O
in	O
the	O
bottom	O
of	O
each	O
cups	O
in	O
tin	O
and	O
a	O
cherry	O
in	O
the	O
center	O
of	O
the	O
pineapple	O
.	O
 
fill	PROC
the	O
cups	O
in	O
the	O
tins	O
3/4	O
to	O
the	O
top	O
and	O
bake	PROC
according	O
to	O
cake	O
box	O
standard	O
.	O
 
steam	PROC
asparagus	O
for	O
2	O
minutes	O
in	O
microwave	PROC
.	O
 
mix	PROC
with	O
ranch	O
dressing	O
and	O
place	PROC
in	O
a	O
casserole	O
dish	O
.	O
 
top	PROC
with	O
parmesan	O
and	O
ritz	O
crackers	O
.	O
 
bake	PROC
at	O
350	O
for	O
about	O
10	O
to	O
15	O
minutes	O
.	O
 
trim	PROC
broccoli	O
leaving	O
1	O
inch	O
of	O
stem	O
.	O
 
cut	PROC
the	O
remaining	O
stems	O
into	O
small	O
slices	O
.	O
 
place	PROC
broccoli	O
and	O
snow	O
peas	O
in	O
a	O
saucepan	O
of	O
boiling	O
water	O
and	O
cook	PROC
for	O
1	O
minute	O
,	O
drain	PROC
and	O
rinse	PROC
immediately	O
with	O
cold	O
water	O
then	O
drain	PROC
well	PROC
and	O
set	PROC
aside	PROC
.	O
 
heat	PROC
a	O
large	O
wok	O
or	O
large	O
skillet	O
over	O
high	PROC
heat	PROC
.	O
 
add	PROC
sesame	O
oil	O
,	O
blanched	PROC
broccoli	O
and	O
snow	O
peas	O
,	O
red	O
onion	O
,	O
red	O
bell	O
pepper	O
,	O
and	O
garlic	O
.	O
 
stir-fry	PROC
for	O
1	O
minute	O
.	O
 
add	PROC
the	O
snow	O
peas	O
,	O
soy	O
sauce	O
and	O
stir-fry	PROC
1	O
minute	O
longer	O
.	O
 
remove	PROC
from	O
heat	O
and	O
stir	PROC
in	O
sesame	O
seeds	O
.	O
 
in	O
a	O
mixing	O
bowl	O
,	O
combine	PROC
the	O
butter	O
and	O
graham	O
crackers	O
until	PROC
stiff	PROC
but	O
pliable	O
.	O
 
line	PROC
the	O
bottom	O
of	O
the	O
cake	O
tin	O
with	O
graham	O
cracker	O
crust	O
mix	O
.	O
 
mix	PROC
all	O
of	O
the	O
ingredients	O
except	O
the	O
sultanas	O
in	O
a	O
food	O
processor	O
until	PROC
smooth	PROC
,	O
and	O
then	O
fold	PROC
in	O
the	O
sultanas	O
.	O
 
pour	PROC
the	O
mix	O
into	O
a	O
spring-form	O
pan	O
and	O
bake	PROC
for	O
40	O
minutes	O
at	O
325	O
degrees	O
f-350	O
degrees	O
f.	O
turn	PROC
off	PROC
the	O
oven	O
and	O
leave	PROC
the	O
cake	O
to	O
cool	O
down	O
in	O
the	O
oven	O
for	O
about	O
one	O
hour	O
to	O
prevent	O
the	O
top	O
from	O
cracking	O
.	O
 
chill	PROC
the	O
cake	O
in	O
the	O
fridge	O
overnight	O
and	O
dust	PROC
the	O
top	O
with	O
powdered	O
sugar	O
.	O
 
whisk	PROC
broth	O
and	O
pipian	O
in	O
a	O
small	O
saucepan	O
until	PROC
blended	PROC
 
heat	PROC
over	O
medium	PROC
heat	PROC
until	PROC
mixture	O
is	O
hot	PROC
.	O
 
remove	PROC
from	O
heat	O
.	O
 
place	PROC
chicken	O
in	O
a	O
large	O
bowl	O
and	O
toss	PROC
with	O
pipian	O
,	O
cilantro	O
,	O
onion	O
,	O
and	O
lime	O
juice	O
.	O
 
arrange	PROC
tortilla	O
chips	O
on	O
a	O
platter	O
.	O
 
top	PROC
each	O
chip	O
with	O
1	O
tablespoon	O
of	O
the	O
chicken	O
mole	O
and	O
1/4	O
teaspoon	O
avocado	O
cream	O
.	O
 
garnish	PROC
with	O
a	O
cilantro	O
leaf	O
.	O
 
avocado	O
cream	O
:	O
scoop	PROC
the	O
flesh	O
of	O
1	O
ripe	O
hass	O
avocado	O
into	O
a	O
small	O
bowl	O
and	O
mash	PROC
until	O
smooth	O
.	O
 
stir	PROC
in	O
1	O
tablespoon	O
each	O
mayonnaise	O
and	O
fresh	O
lime	O
juice	O
,	O
and	O
1/4	O
teaspoon	O
each	O
salt	O
and	O
pepper	O
.	O
 
for	O
the	O
cupcakes	O
:	O
preheat	PROC
oven	O
to	O
350	O
degrees	O
f	O
.	O
 
in	O
a	O
medium	O
bowl	O
,	O
mix	PROC
together	O
the	O
flours	O
,	O
baking	O
soda	O
,	O
spices	O
and	O
salt	O
until	PROC
well	PROC
blended	PROC
